# 武英殿刻本 同文書局本 標點整理本
髤	3475:8	1452:40	1448:41
髥	3475:11	1452:43	1448:44
髦	3475:13	1453:2	1449:2
髧	3476:1	1453:3	1449:3
髨	3476:5	1453:7	1449:7
髫	3476:11	1453:13	1449:13
髬	3476:16	1453:18	1449:18
髭	3476:18	1453:20	1449:20
髮	3476:19	1453:21	1449:21
髯	3477:2	1453:29	1449:25
髰	3477:7	1453:34	1449:30
髱	3477:8	1453:35	1449:31
髲	3477:9	1453:36	1449:32
髳	3477:10	1453:37	1449:33
髴	3477:12	1453:39	1449:35
髵	3477:15	1453:42	1449:38
髶	3477:16	1453:43	1450:1
髷	3478:1	1454:2	1450:5
髸	3478:4	1454:5	1450:8
髹	3478:5	1454:6	1450:9
髺	3478:14	1454:15	1450:18
髻	3478:17	1454:18	1450:21
髼	3478:20	1454:21	1450:24
髽	3479:1	1454:30	1450:33
髾	3479:6	1454:35	1450:38
髿	3479:7	1454:36	1450:39
鬀	3479:8	1454:37	1450:40
鬃	3479:11	1454:40	1450:43
鬄	3479:12	1454:41	1450:44
鬅	3479:15	1454:44	1451:3
鬆	3480:9	1455:5	1451:13
鬇	3480:14	1455:10	1451:18
鬈	3480:15	1455:11	1451:19
鬉	3480:21	1455:17	1451:25
鬊	3481:14	1455:33	1451:41
鬋	3481:16	1455:36	1452:1
鬌	3481:19	1455:39	1452:4
鬐	3482:11	1455:51	1452:16
鬑	3482:16	1456:1	1452:21
鬔	3482:26	1456:11	1452:31
鬕	3483:3	1456:15	1452:35
鬖	3483:9	1456:21	1452:41
鬗	3483:14	1456:26	1452:46
鬘	3483:15	1456:27	1453:1
鬙	3483:24	1456:36	1453:10
鬚	3484:1	1456:38	1453:12
鬛	3484:5	1456:42	1453:16
鬜	3484:8	1456:45	1453:19
鬞	3484:15	1456:52	1453:26
鬟	3484:17	1456:54	1453:28
鬠	3484:18	1456:55	1453:29
鬡	3485:3	1457:8	1453:37
鬢	3485:5	1457:10	1453:39
鬣	3485:10	1457:15	1453:44
鬤	3485:18	1457:23	1454:8
鬥	3486:2	1457:29	1454:40
鬦	3486:4	1457:31	1454:42
鬧	3486:7	1457:34	1454:45
鬨	3486:9	1457:36	1454:47
鬩	3487:1	1457:37	1454:48
鬪	3487:5	1457:41	1454:52
鬫	3487:9	1458:2	1455:3
鬭	3487:13	1458:6	1455:7
鬮	3487:15	1458:8	1455:9
鬯	3488:1	1458:10	1455:16
鬱	3489:3	1458:18	1455:24
鬲	3490:1	1458:20	1455:27
鬳	3491:8	1459:9	1456:9
鬴	3491:17	1459:18	1456:18
鬵	3491:20	1459:21	1456:21
鬷	3492:1	1459:27	1456:26
鬸	3492:8	1459:34	1456:33
鬹	3492:12	1459:38	1456:37
鬺	3492:14	1459:40	1456:39
鬻	3492:19	1459:45	1457:4
鬼	3494:7	1460:30	1457:46
鬽	3495:6	1460:40	1458:7
鬾	3495:11	1460:45	1458:12
鬿	3495:15	1461:4	1458:16
魀	3495:18	1461:7	1458:19
魁	3495:20	1461:9	1458:21
魂	3496:2	1461:12	1458:23
魃	3496:14	1461:24	1458:35
魄	3496:18	1461:28	1459:3
魅	3497:1	1461:30	1459:4
魆	3497:4	1461:34	1459:7
魈	3498:2	1462:15	1459:22
魊	3498:17	1462:30	1459:37
魋	3498:18	1462:31	1459:38
魌	3498:20	1462:33	1459:40
魍	3498:25	1462:38	1460:1
魎	3498:26	1462:39	1460:2
魏	3498:27	1462:40	1460:3
魐	3499:17	1462:57	1460:20
魑	3499:21	1462:61	1460:24
魒	3499:24	1462:65	1460:27
魓	3499:25	1462:66	1460:28
魔	3499:26	1462:67	1460:29
魕	3500:13	1463:13	1460:43
魖	3500:14	1463:14	1460:44
魗	3500:20	1463:20	1460:50
魘	3500:23	1463:23	1460:53
魙	3500:24	1463:24	1461:1
魚	3509:1	1465:1	1462:1
魛	3510:2	1465:4	1462:3
魜	3510:5	1465:7	1462:6
魝	3510:6	1465:8	1462:7
魟	3510:11	1465:13	1462:12
魠	3511:1	1465:14	1462:13
魡	3511:3	1465:16	1462:15
魣	3511:10	1465:23	1462:22
魤	3511:11	1465:24	1462:23
魥	3511:13	1465:26	1462:25
魦	3511:14	1466:1	1463:1
魧	3511:19	1466:6	1463:6
魨	3512:1	1466:7	1463:7
魩	3512:4	1466:10	1463:10
魪	3512:8	1466:14	1463:14
魫	3512:11	1466:17	1463:17
魬	3512:13	1466:19	1463:19
魭	3512:15	1466:21	1463:21
魮	3512:16	1466:22	1463:22
魯	3512:20	1466:26	1463:26
魰	3513:1	1466:28	1463:27
魱	3513:4	1466:31	1463:30
魲	3513:5	1466:32	1463:31
魳	3513:6	1466:33	1463:32
魴	3513:8	1466:35	1463:34
魵	3513:9	1466:36	1463:35
魶	3513:10	1466:37	1464:1
魺	3513:15	1467:5	1464:6
魻	3514:2	1467:7	1464:8
魼	3514:3	1467:8	1464:9
魽	3514:4	1467:9	1464:10
魾	3514:5	1467:10	1464:11
魿	3514:6	1467:11	1464:12
鮀	3514:7	1467:12	1464:13
鮁	3514:10	1467:15	1464:16
鮂	3514:11	1467:16	1464:17
鮃	3514:12	1467:17	1464:18
鮄	3515:2	1467:19	1464:20
鮅	3515:3	1467:20	1464:21
鮆	3515:9	1467:26	1464:27
鮇	3515:15	1467:32	1465:6
鮈	3516:2	1468:1	1465:8
鮉	3516:4	1468:3	1465:10
鮊	3516:5	1468:4	1465:11
鮋	3516:7	1468:6	1465:13
鮌	3516:8	1468:7	1465:14
鮍	3516:10	1468:9	1465:16
鮎	3516:11	1468:10	1465:17
鮏	3516:12	1468:11	1465:18
鮐	3516:14	1468:13	1465:20
鮑	3516:15	1468:14	1465:21
鮒	3517:1	1468:15	1465:22
鮓	3517:2	1468:16	1465:23
鮔	3758:2	1574:27	1478:49
鮕	3860:19	1628:43	1479:20
鮙	3517:9	1468:23	1465:30
鮚	3517:10	1468:24	1465:31
鮛	3517:13	1468:27	1466:2
鮜	3518:3	1468:30	1466:5
鮝	3518:4	1468:31	1466:6
鮞	3518:8	1468:35	1466:10
鮟	3518:11	1469:3	1466:13
鮠	3518:15	1469:7	1466:17
鮡	3518:16	1469:8	1466:18
鮢	3518:18	1469:10	1466:20
鮣	3518:19	1469:11	1466:21
鮤	3518:20	1469:12	1466:22
鮥	3519:2	1469:14	1466:24
鮦	3519:3	1469:15	1466:25
鮧	3519:4	1469:16	1466:26
鮨	3519:5	1469:17	1466:27
鮩	3519:6	1469:19	1466:28
鮪	3519:8	1469:21	1466:30
鮫	3520:1	1469:22	1467:1
鮬	3520:4	1470:3	1467:4
鮭	3520:6	1470:5	1467:6
鮮	3521:1	1470:6	1467:7
鮯	3521:2	1470:7	1467:8
鮵	3521:6	1470:11	1467:12
鮶	3521:7	1470:12	1467:13
鮷	3522:4	1470:17	1467:18
鮸	3522:5	1470:18	1467:19
鮹	3522:6	1470:19	1468:1
鮺	3522:8	1470:21	1468:3
鮻	3522:9	1470:22	1468:4
鮼	3522:10	1470:23	1468:5
鮽	3522:14	1470:27	1468:9
鮾	3522:15	1470:28	1468:10
鮿	3522:18	1471:1	1468:13
鯀	3523:1	1471:3	1468:15
鯁	3523:4	1471:6	1468:18
鯂	3523:6	1471:8	1468:20
鯃	3523:7	1471:9	1468:21
鯄	3523:8	1471:10	1468:22
鯅	3523:9	1471:11	1468:23
鯆	3523:10	1471:12	1468:24
鯇	3523:11	1471:13	1468:25
鯈	3523:12	1471:14	1468:26
鯉	3524:3	1471:17	1468:29
鯊	3524:7	1471:21	1469:3
鯋	3524:8	1471:22	1469:4
鯌	3524:14	1471:28	1469:10
鯍	3860:26	1628:50	1479:27
鯔	3525:3	1472:1	1469:14
鯕	3525:4	1472:2	1469:15
鯖	3525:5	1472:3	1469:16
鯗	3525:6	1472:4	1469:17
鯘	3525:8	1472:6	1469:19
鯙	3525:16	1472:14	1469:27
鯚	3525:18	1472:16	1469:29
鯛	3525:20	1472:18	1469:31
鯜	3526:1	1472:19	1469:32
鯝	3526:8	1472:26	1469:39
鯞	3526:10	1472:28	1469:41
鯟	3526:11	1472:29	1470:1
鯠	3526:15	1472:33	1470:5
鯡	3526:17	1472:35	1470:7
鯢	3527:2	1472:37	1470:9
鯣	3527:3	1472:38	1470:10
鯤	3527:5	1473:2	1470:12
鯥	3527:7	1473:4	1470:14
鯦	3527:12	1473:9	1470:19
鯧	3527:13	1473:10	1470:20
鯨	3528:2	1473:12	1470:22
鯩	3528:3	1473:13	1470:23
鯪	3528:4	1473:14	1470:24
鯫	3528:5	1473:15	1470:25
鯬	3528:7	1473:17	1471:2
鯭	3528:8	1473:18	1471:3
鯮	3528:11	1473:21	1471:6
鯯	3758:9	1574:34	1479:5
鯶	3529:5	1473:28	1471:13
鯷	3529:6	1473:29	1471:14
鯸	3529:7	1473:30	1471:15
鯹	3529:9	1473:32	1471:17
鯺	3529:12	1473:35	1471:20
鯻	3529:15	1474:1	1471:23
鯼	3529:19	1474:5	1471:27
鯽	3529:20	1474:6	1471:28
鯾	3529:21	1474:7	1471:29
鯿	3529:22	1474:8	1471:30
鰀	3530:1	1474:9	1471:31
鰁	3530:2	1474:10	1471:32
鰂	3530:3	1474:11	1471:33
鰃	3530:7	1474:15	1471:37
鰄	3530:8	1474:16	1471:38
鰅	3530:9	1474:17	1471:39
鰆	3530:11	1474:19	1471:41
鰇	3530:13	1474:21	1471:43
鰈	3530:16	1474:24	1472:1
鰉	3531:1	1474:25	1472:2
鰊	3531:3	1474:27	1472:4
鰋	3531:4	1474:28	1472:5
鰌	3531:8	1474:32	1472:9
鰍	3531:9	1474:33	1472:10
鰎	3531:10	1474:34	1472:11
鰏	3531:14	1474:38	1472:15
鰐	3531:15	1475:1	1472:16
鰑	3531:17	1475:3	1472:18
鰒	3532:1	1475:4	1472:19
鰓	3532:5	1475:8	1472:23
鰔	3532:6	1475:9	1472:24
鰕	3532:7	1475:10	1472:25
鰖	3532:8	1475:11	1472:26
鰗	3532:11	1475:14	1472:29
鰜	3532:14	1475:17	1473:2
鰝	3533:3	1475:20	1473:5
鰞	3533:5	1475:22	1473:7
鰟	3533:13	1475:30	1473:15
鰠	3533:14	1475:31	1473:16
鰡	3533:16	1475:33	1473:18
鰢	3533:18	1475:35	1473:20
鰣	3533:19	1475:36	1473:21
鰤	3533:22	1475:39	1473:24
鰥	3533:23	1475:40	1473:25
鰦	3534:1	1476:1	1473:26
鰧	3534:5	1476:5	1473:30
鰨	3534:6	1476:6	1473:31
鰩	3534:8	1476:8	1473:33
鰪	3535:2	1476:13	1474:2
鰫	3535:3	1476:14	1474:3
鰬	3535:5	1476:16	1474:5
鰭	3535:6	1476:17	1474:6
鰮	3535:9	1476:20	1474:9
鰱	3535:15	1476:26	1474:15
鰲	3535:16	1476:27	1474:16
鰳	3535:20	1476:31	1474:20
鰴	3535:22	1476:33	1474:22
鰵	3536:2	1476:36	1474:25
鰶	3536:6	1476:40	1474:29
鰷	3536:7	1476:41	1474:30
鰸	3536:10	1477:1	1474:33
鰹	3536:11	1477:2	1474:34
鰺	3536:15	1477:6	1474:38
鰻	3536:16	1477:7	1474:39
鰼	3536:17	1477:8	1474:40
鰽	3536:18	1477:9	1474:41
鰾	3536:20	1477:11	1474:43
鰿	3536:23	1477:14	1474:46
鱀	3537:2	1477:16	1475:2
鱁	3537:4	1477:18	1475:4
鱂	3537:6	1477:20	1475:6
鱃	3537:7	1477:21	1475:7
鱄	3537:9	1477:23	1475:9
鱅	3537:10	1477:24	1475:10
鱆	3538:1	1477:29	1475:15
鱉	3538:3	1477:31	1475:17
鱊	3538:4	1477:32	1475:18
鱋	3538:5	1477:33	1475:19
鱌	3538:15	1478:4	1475:29
鱍	3538:16	1478:5	1475:30
鱎	3538:18	1478:7	1475:32
鱏	3538:19	1478:8	1475:33
鱐	3539:1	1478:9	1476:1
鱑	3539:2	1478:10	1476:2
鱒	3539:4	1478:12	1476:4
鱓	3539:8	1478:16	1476:8
鱔	3539:11	1478:19	1476:11
鱕	3539:12	1478:20	1476:12
鱖	3539:13	1478:21	1476:13
鱗	3540:1	1478:22	1476:14
鱘	3540:3	1478:24	1476:16
鱙	3540:8	1478:29	1476:21
鱝	3540:11	1478:32	1476:24
鱞	3540:12	1478:33	1476:25
鱟	3540:19	1478:40	1476:32
鱠	3540:21	1479:2	1476:34
鱡	3540:22	1479:3	1476:35
鱢	3540:23	1479:4	1476:36
鱣	3541:1	1479:5	1476:37
鱤	3541:2	1479:6	1477:1
鱥	3541:4	1479:8	1477:3
鱦	3541:9	1479:13	1477:8
鱧	3542:1	1479:14	1477:9
鱨	3542:5	1479:18	1477:13
鱬	3542:16	1479:29	1477:24
鱭	3542:20	1479:33	1477:28
鱮	3542:21	1479:34	1477:29
鱯	3542:22	1479:35	1477:30
鱱	3543:11	1480:11	1478:7
鱲	3543:13	1480:13	1478:9
鱳	3543:14	1480:14	1478:10
鱴	3543:15	1480:15	1478:11
鱵	3543:16	1480:16	1478:12
鱶	3543:17	1480:17	1478:13
鱷	3543:22	1480:22	1478:18
鱸	3543:24	1480:24	1478:20
鱹	3544:15	1480:39	1478:35
鱺	3544:21	1480:45	1478:41
鱻	3544:26	1480:50	1478:46
鳥	3545:1	1480:52	1480:1
鳦	3546:1	1481:1	1480:2
鳧	3546:7	1481:7	1480:8
鳨	3547:1	1481:9	1480:10
鳩	3547:2	1481:10	1480:11
鳪	3547:4	1481:12	1480:13
鳫	3547:7	1482:1	1480:16
鳱	3548:1	1482:3	1480:18
鳲	3548:8	1482:10	1481:3
鳳	3548:11	1482:13	1481:6
鳴	3549:1	1482:18	1481:7
鳵	3549:2	1482:19	1481:8
鳶	3549:3	1482:20	1481:9
鳷	3550:10	1483:6	1481:19
鳸	3550:13	1483:9	1481:22
鳹	3550:17	1483:13	1482:2
鳺	3550:18	1483:14	1482:3
鳻	3551:1	1483:15	1482:4
鳼	3551:2	1483:16	1482:5
鳽	3551:9	1483:23	1482:12
鳾	3551:14	1483:28	1482:17
鳿	3551:19	1483:33	1482:22
鴀	3552:1	1483:34	1482:23
鴁	3552:2	1483:35	1482:24
鴂	3552:4	1483:37	1482:26
鴃	3552:5	1483:38	1482:27
鴄	3552:6	1483:39	1482:28
鴅	3552:7	1484:1	1482:29
鴆	3552:8	1484:2	1482:30
鴇	3552:11	1484:5	1482:33
鴈	3553:2	1484:8	1483:3
鴉	3553:5	1484:12	1483:6
鴊	3553:6	1484:13	1483:7
鴋	3554:3	1484:16	1483:10
鴌	3554:9	1484:22	1483:16
鴍	3554:11	1484:24	1483:18
鴏	3554:18	1484:31	1483:25
鴐	3554:21	1485:2	1483:28
鴑	3554:23	1485:4	1483:30
鴒	3554:27	1485:8	1483:34
鴓	3555:2	1485:10	1484:1
鴔	3555:3	1485:11	1484:2
鴕	3555:4	1485:12	1484:3
鴖	3555:5	1485:13	1484:4
鴗	3555:10	1485:18	1484:9
鴘	3556:1	1485:19	1484:10
鴙	3556:3	1485:21	1484:12
鴚	3556:8	1485:26	1484:17
鴛	3556:10	1485:28	1484:19
鴜	3556:11	1485:29	1484:20
鴝	3557:4	1486:5	1484:25
鴞	3557:5	1486:8	1485:1
鴟	3557:7	1486:10	1485:3
鴠	3558:2	1486:12	1485:5
鴡	3558:3	1486:13	1485:6
鴢	3558:6	1486:16	1485:9
鴣	3559:1	1486:17	1485:10
鴤	3559:3	1487:2	1485:12
鴥	3559:6	1487:5	1485:15
鴦	3559:7	1487:6	1485:16
鴧	3559:8	1487:7	1486:1
鴨	3559:9	1487:8	1486:2
鴩	3861:10	1628:92	1505:44
鴭	3560:11	1487:21	1486:13
鴮	3560:15	1487:25	1486:17
鴯	3560:16	1487:26	1486:18
鴰	3560:18	1487:28	1486:20
鴱	3560:19	1487:29	1486:21
鴲	3561:3	1487:32	1486:24
鴳	3561:6	1487:35	1486:27
鴴	3561:8	1488:1	1486:29
鴵	3561:9	1488:2	1486:30
鴶	3561:11	1488:4	1486:32
鴷	3561:13	1488:6	1486:34
鴸	3561:14	1488:7	1486:35
鴹	3562:2	1488:12	1487:5
鴺	3562:7	1488:17	1487:10
鴻	3562:10	1488:20	1487:13
鴼	3563:5	1488:26	1487:18
鴽	3563:6	1489:1	1487:19
鴾	3563:7	1489:2	1487:20
鴿	3564:1	1489:3	1487:21
鵀	3564:2	1489:4	1488:1
鵁	3564:4	1489:6	1488:3
鵂	3564:5	1489:7	1488:4
鵃	3564:6	1489:8	1488:5
鵄	3565:6	1489:15	1488:12
鵅	3861:19	1628:101	1505:53
鵊	3565:8	1489:17	1488:14
鵋	3565:11	1489:20	1488:17
鵌	3565:12	1489:21	1488:18
鵍	3565:14	1489:23	1488:20
鵎	3565:17	1489:26	1488:23
鵏	3565:19	1489:28	1488:25
鵐	3566:1	1490:2	1488:27
鵑	3566:3	1490:4	1488:29
鵒	3566:5	1490:6	1489:2
鵓	3566:6	1490:7	1489:3
鵔	3566:8	1490:9	1489:5
鵕	3566:9	1490:10	1489:6
鵖	3566:10	1490:11	1489:7
鵗	3567:7	1490:20	1489:16
鵘	3567:9	1490:22	1489:18
鵙	3567:12	1490:25	1489:21
鵚	3567:13	1490:26	1489:22
鵛	3567:14	1490:27	1489:23
鵜	3567:17	1490:30	1489:26
鵝	3568:1	1490:31	1489:27
鵞	3568:3	1491:2	1490:2
鵟	3568:5	1491:4	1490:4
鵠	3568:7	1491:6	1490:6
鵡	3569:2	1491:8	1490:8
鵢	3569:12	1491:18	1490:18
鵦	3569:21	1491:27	1490:27
鵧	3570:6	1491:36	1490:36
鵨	3570:8	1491:38	1490:38
鵩	3570:9	1491:39	1490:39
鵪	3570:10	1491:40	1490:40
鵫	3570:13	1492:3	1491:2
鵬	3570:15	1492:5	1491:4
鵭	3570:17	1492:7	1491:6
鵮	3570:18	1492:8	1491:7
鵯	3571:1	1492:9	1491:8
鵰	3571:3	1492:11	1491:10
鵱	3571:4	1492:12	1491:11
鵲	3571:5	1492:13	1491:12
鵳	3571:6	1492:14	1491:13
鵴	3572:1	1492:16	1491:15
鵵	3572:3	1492:18	1491:17
鵶	3572:6	1492:21	1491:20
鵷	3572:7	1492:22	1491:21
鵸	3572:9	1492:24	1491:23
鵹	3572:12	1492:27	1491:26
鵺	3572:13	1493:1	1492:1
鵻	3572:14	1493:2	1492:2
鵼	3572:16	1493:4	1492:4
鵽	3573:1	1493:5	1492:5
鵾	3573:2	1493:6	1492:6
鵿	3573:5	1493:9	1492:9
鶀	3573:7	1493:11	1492:11
鶁	3573:10	1493:14	1492:14
鶂	3573:11	1493:15	1492:15
鶃	3573:12	1493:16	1492:16
鶄	3573:13	1493:17	1492:17
鶅	3573:14	1493:18	1492:18
鶆	3573:16	1493:20	1492:20
鶇	3574:1	1493:21	1492:21
鶈	3574:2	1493:22	1492:22
鶉	3574:3	1493:23	1492:23
鶊	3574:4	1493:24	1492:24
鶋	3574:5	1493:25	1492:25
鶌	3574:6	1494:1	1493:1
鶐	3758:37	1575:19	1505:11
鶒	3575:10	1494:11	1493:11
鶓	3575:16	1494:17	1493:17
鶔	3575:20	1494:21	1493:21
鶕	3575:21	1494:22	1493:22
鶖	3575:25	1494:26	1493:26
鶗	3576:1	1494:27	1493:27
鶘	3576:4	1494:30	1493:30
鶙	3576:6	1494:32	1493:32
鶚	3576:10	1494:36	1493:36
鶛	3576:16	1494:42	1493:42
鶜	3576:19	1494:45	1493:45
鶝	3576:21	1494:47	1494:1
鶞	3577:3	1494:50	1494:4
鶟	3577:5	1495:1	1494:6
鶠	3577:6	1495:2	1494:7
鶡	3577:8	1495:4	1494:9
鶢	3577:10	1495:6	1494:11
鶣	3577:11	1495:7	1494:12
鶤	3577:14	1495:10	1494:15
鶥	3578:1	1495:11	1494:16
鶦	3578:2	1495:12	1494:17
鶧	3578:6	1495:16	1494:21
鶨	3578:9	1495:19	1494:24
鶩	3578:11	1495:21	1494:26
鶪	3578:13	1495:23	1494:28
鶬	3579:11	1495:36	1495:8
鶭	3579:12	1496:1	1495:9
鶮	3579:14	1496:3	1495:11
鶯	3579:16	1496:5	1495:13
鶰	3579:19	1496:8	1495:16
鶱	3580:4	1496:12	1495:20
鶲	3580:6	1496:14	1495:22
鶳	3580:9	1496:17	1495:25
鶴	3580:12	1496:20	1495:28
鶵	3580:13	1496:21	1495:29
鶶	3581:3	1496:24	1495:32
鶷	3581:4	1496:25	1495:33
鶸	3581:6	1496:27	1496:1
鶹	3581:8	1496:29	1496:3
鶺	3581:10	1496:31	1496:5
鶻	3581:11	1496:32	1496:6
鶼	3581:12	1497:1	1496:7
鶽	3582:1	1497:2	1496:8
鶾	3582:2	1497:3	1496:9
鶿	3582:3	1497:4	1496:10
鷀	3582:4	1497:5	1496:11
鷁	3582:6	1497:7	1496:13
鷂	3582:7	1497:8	1496:14
鷃	3582:8	1497:9	1496:15
鷄	3583:1	1497:10	1496:16
鷅	3584:2	1498:2	1497:2
鷆	3584:3	1498:3	1497:3
鷇	3584:7	1498:7	1497:7
鷈	3584:8	1498:8	1497:8
鷉	3584:9	1498:9	1497:9
鷊	3584:10	1498:10	1497:10
鷋	3585:1	1498:12	1497:12
鷌	3585:2	1498:13	1497:13
鷍	3585:8	1498:19	1497:19
鷐	3585:11	1498:22	1497:22
鷑	3585:20	1498:31	1497:31
鷒	3585:21	1498:32	1497:32
鷓	3585:22	1498:33	1497:33
鷔	3586:3	1498:42	1498:7
鷕	3586:4	1499:1	1498:8
鷖	3586:9	1499:6	1498:13
鷗	3586:10	1499:7	1498:14
鷘	3587:1	1499:11	1498:18
鷙	3587:3	1499:13	1498:20
鷚	3587:6	1499:16	1498:23
鷛	3587:7	1499:17	1498:24
鷜	3587:9	1499:19	1498:26
鷝	3587:11	1499:21	1498:28
鷞	3588:3	1499:24	1499:3
鷟	3588:4	1499:25	1499:4
鷠	3588:5	1500:1	1499:5
鷡	3588:14	1500:10	1499:14
鷢	3588:17	1500:13	1499:17
鷣	3588:18	1500:14	1499:18
鷤	3589:1	1500:15	1499:19
鷥	3589:2	1500:16	1499:20
鷦	3589:6	1500:20	1499:24
鷧	3589:7	1500:21	1499:25
鷨	3589:10	1500:24	1499:28
鷩	3589:17	1500:31	1499:35
鷪	3590:1	1500:32	1500:1
鷫	3590:5	1500:36	1500:5
鷬	3590:6	1500:37	1500:6
鷭	3590:8	1500:39	1500:8
鷮	3590:14	1501:1	1500:14
鷯	3590:15	1501:2	1500:15
鷰	3591:1	1501:3	1500:16
鷱	3591:2	1501:4	1500:17
鷲	3591:3	1501:5	1500:18
鷳	3591:4	1501:6	1500:19
鷴	3591:5	1501:7	1500:20
鷵	3591:8	1501:10	1500:23
鷶	3591:11	1501:13	1500:26
鷷	3592:1	1501:15	1500:28
鷸	3592:2	1501:16	1500:29
鷹	3592:4	1501:18	1501:2
鷺	3592:5	1501:19	1501:3
鷻	3861:54	1628:136	1506:14
鷽	3593:14	1502:14	1501:17
鷾	3593:19	1502:19	1501:22
鷿	3594:1	1502:22	1501:25
鸀	3594:2	1502:23	1501:26
鸁	3594:4	1502:25	1501:28
鸂	3594:6	1502:27	1502:1
鸃	3594:7	1502:28	1502:2
鸄	3594:12	1502:33	1502:7
鸅	3595:5	1503:3	1502:12
鸆	3595:6	1503:4	1502:13
鸇	3595:8	1503:6	1502:15
鸈	3595:9	1503:9	1502:16
鸉	3595:10	1503:10	1502:17
鸊	3759:6	1575:28	1505:20
鸋	3596:3	1503:17	1502:24
鸌	3596:4	1503:18	1502:25
鸍	3596:7	1503:21	1502:28
鸎	3596:12	1503:26	1502:33
鸏	3596:13	1503:27	1502:34
鸐	3596:17	1503:32	1503:4
鸑	3597:1	1503:33	1503:5
鸒	3597:2	1503:34	1503:6
鸓	3597:21	1504:12	1503:25
鸔	3759:10	1575:32	1505:24
鸕	3598:2	1504:14	1503:27
鸖	3598:4	1504:16	1503:29
鸗	3598:8	1504:20	1503:33
鸘	3598:17	1504:29	1503:42
鸙	3598:18	1504:30	1503:43
鸚	3598:19	1504:31	1503:44
鸛	3599:5	1504:39	1504:8
鸜	3599:6	1504:40	1504:9
鸝	3599:10	1504:44	1504:13
鸞	3599:11	1505:1	1504:14
鹵	3610:1	1507:1	1507:1
鹶	3611:5	1507:6	1507:6
鹷	3611:10	1507:11	1507:11
鹹	3611:19	1507:20	1507:20
鹺	3612:9	1507:29	1507:29
鹻	3612:10	1507:30	1507:30
鹼	3612:16	1508:4	1508:6
鹽	3612:19	1508:7	1508:9
鹿	3614:1	1508:14	1508:27
麀	3615:1	1508:15	1509:1
麁	3615:2	1509:1	1509:2
麂	3615:3	1509:2	1509:3
麃	3615:12	1509:11	1509:12
麄	3616:6	1509:17	1509:18
麅	3616:9	1509:20	1509:21
麆	3616:10	1509:21	1509:22
麇	3616:11	1509:22	1509:23
麈	3616:15	1509:26	1509:27
麉	3617:2	1509:32	1509:33
麊	3617:3	1509:33	1509:34
麋	3617:4	1509:34	1510:1
麌	3617:10	1510:4	1510:7
麍	3617:12	1510:6	1510:9
麎	3617:13	1510:7	1510:10
麏	3617:15	1510:9	1510:12
麐	3618:1	1510:13	1510:16
麑	3618:11	1510:23	1510:26
麒	3618:12	1510:24	1510:27
麓	3618:13	1510:25	1510:28
麔	3618:14	1510:27	1510:29
麕	3619:1	1510:28	1510:30
麖	3619:2	1510:29	1510:31
麗	3619:4	1510:31	1510:33
麘	3620:2	1511:2	1511:2
麙	3620:3	1511:3	1511:3
麚	3620:4	1511:4	1511:4
麛	3620:8	1511:8	1511:8
麜	3620:11	1511:11	1511:11
麝	3620:13	1511:13	1511:13
麞	3621:3	1511:19	1511:19
麟	3621:4	1511:20	1511:20
麠	3621:10	1511:26	1511:26
麡	3621:13	1511:29	1512:3
麢	3622:4	1512:3	1512:7
麣	3622:6	1512:5	1512:9
麤	3622:7	1512:6	1512:10
麥	3623:1	1512:8	1512:36
麦	3623:2	1512:9	1513:1
麧	3624:9	1512:18	1513:10
麨	3624:12	1512:21	1513:13
麩	3624:18	1512:27	1513:19
麪	3624:21	1512:30	1513:22
麬	3625:5	1513:5	1513:27
麭	3625:8	1513:8	1513:30
麮	3625:14	1513:14	1513:36
麯	3625:19	1513:19	1513:41
麰	3625:22	1513:22	1513:44
麱	3626:7	1513:29	1514:7
麲	3626:8	1513:30	1514:8
麳	3626:21	1513:43	1514:21
麴	3627:1	1513:52	1514:30
麵	3627:8	1514:7	1514:37
麷	3629:4	1514:55	1515:36
麻	3629:7	1515:1	1516:18
麼	3630:4	1515:5	1516:22
麾	3630:11	1515:13	1516:29
黀	3631:3	1515:23	1516:39
黁	3631:5	1515:26	1517:2
黂	3631:14	1515:35	1517:11
黃	3632:1	1516:3	1517:17
黅	3633:1	1516:5	1517:18
黆	3633:2	1516:6	1517:19
黇	3633:6	1516:10	1517:23
黈	3633:8	1516:12	1517:25
黊	3634:3	1516:16	1518:3
黋	3634:6	1516:19	1518:6
黌	3635:5	1517:22	1518:31
黍	3635:8	1517:25	1518:56
黎	3636:1	1517:28	1519:3
黏	3636:14	1518:5	1519:16
黐	3637:19	1518:26	1519:37
黑	3638:1	1518:36	1520:10
黓	3639:9	1519:1	1520:21
黔	3639:12	1519:4	1520:24
黕	3639:13	1519:6	1520:25
黖	3639:14	1519:7	1520:26
黗	3639:17	1519:10	1520:29
默	3639:18	1519:11	1520:30
黚	3640:8	1519:19	1521:4
黛	3640:9	1519:20	1521:5
黜	3640:10	1519:21	1521:6
黝	3640:16	1519:27	1521:12
點	3641:1	1519:28	1521:13
黟	3641:5	1519:32	1521:17
黠	3641:12	1520:5	1521:24
黢	3641:14	1520:7	1521:26
黣	3641:21	1520:14	1521:33
黤	3642:6	1520:20	1521:39
黥	3642:12	1520:26	1522:4
黦	3642:16	1520:31	1522:8
黧	3642:20	1520:35	1522:12
黨	3643:1	1520:36	1522:13
